Date,Close
24/1/2019,266.13
25/1/2019,268.05
28/1/2019,266.77
29/1/2019,267.34
30/1/2019,270.37
31/1/2019,270.2
1/2/2019,268.72
4/2/2019,268.21
5/2/2019,266.31
6/2/2019,269.5
7/2/2019,269
8/2/2019,261.9
11/2/2019,257.14
12/2/2019,263.5
13/2/2019,263.8
14/2/2019,265.33
15/2/2019,271.13
19/2/2019,270.41
20/2/2019,269.51
21/2/2019,266.4
22/2/2019,267.11
25/2/2019,264.6
26/2/2019,262.98
27/2/2019,250.08
28/2/2019,242.22
1/3/2019,246.15
4/3/2019,236.02
5/3/2019,241.43
6/3/2019,239.07
7/3/2019,236.7
8/3/2019,237.29
11/3/2019,243.15
12/3/2019,245.88
13/3/2019,252.25
14/3/2019,253.27
15/3/2019,251.4
18/3/2019,255
19/3/2019,257.13
20/3/2019,250.5
21/3/2019,252.02
22/3/2019,247.09
25/3/2019,246.86
26/3/2019,243.39
27/3/2019,241.71
28/3/2019,242.23
29/3/2019,247.26
1/4/2019,245.54
2/4/2019,244.41
3/4/2019,245.84
4/4/2019,247.39
5/4/2019,248.78
8/4/2019,248.75
9/4/2019,248.79
10/4/2019,246.03
11/4/2019,235.42
12/4/2019,223.22
15/4/2019,230.2
16/4/2019,220.96
17/4/2019,216.84
18/4/2019,221.75
22/4/2019,227.11
23/4/2019,230.58
24/4/2019,230.35
25/4/2019,230.79
26/4/2019,237
29/4/2019,237.45
30/4/2019,233.07
1/5/2019,231.95
2/5/2019,232.45
3/5/2019,231.95
6/5/2019,240.5
7/5/2019,238.05
8/5/2019,239.15
9/5/2019,237.97
10/5/2019,240.59
13/5/2019,239.55
14/5/2019,236.43
15/5/2019,236.08
16/5/2019,236.79
17/5/2019,241.38
20/5/2019,245.99
21/5/2019,249.94
22/5/2019,249.34
23/5/2019,246.5
24/5/2019,247.63
28/5/2019,242.06
29/5/2019,242.4
30/5/2019,243.5
31/5/2019,241.8
3/6/2019,236.56
4/6/2019,240.76
5/6/2019,242.77
6/6/2019,241.82
7/6/2019,246.77
10/6/2019,248.14
11/6/2019,245.87
12/6/2019,244.5
13/6/2019,244.96
14/6/2019,245.37
17/6/2019,245.97
18/6/2019,245.7
19/6/2019,250.19
20/6/2019,247.76
21/6/2019,252.28
24/6/2019,249.64
25/6/2019,247.66
26/6/2019,243.47
27/6/2019,246.34
28/6/2019,244.01
1/7/2019,242.64
2/7/2019,243.97
3/7/2019,245.21
5/7/2019,246.99
8/7/2019,247.84
9/7/2019,246
10/7/2019,247.48
11/7/2019,261.16
12/7/2019,265.9
15/7/2019,265.96
16/7/2019,264.66
17/7/2019,266.65
18/7/2019,260.6
19/7/2019,256.65
22/7/2019,255.32
23/7/2019,255.01
24/7/2019,251.13
25/7/2019,248.7
26/7/2019,252.94
29/7/2019,253.82
30/7/2019,254.93
31/7/2019,249.01
1/8/2019,249.25
2/8/2019,250.05
5/8/2019,245.06
6/8/2019,248.28
7/8/2019,246.45
8/8/2019,247.62
9/8/2019,248.63
12/8/2019,243.2
13/8/2019,249.22
14/8/2019,243.2
15/8/2019,244.25
16/8/2019,245.69
19/8/2019,244.71
20/8/2019,240.16
21/8/2019,240.35
22/8/2019,232.94
23/8/2019,230.66
26/8/2019,231.08
27/8/2019,222.93
28/8/2019,227.35
29/8/2019,230.62
30/8/2019,234
3/9/2019,230.62
4/9/2019,226.73
5/9/2019,229.59
6/9/2019,229
9/9/2019,230.68
10/9/2019,232.46
11/9/2019,234.21
12/9/2019,230.1
13/9/2019,233.61
16/9/2019,234.43
17/9/2019,232.52
18/9/2019,230.61
19/9/2019,232.85
20/9/2019,232.89
23/9/2019,228.77
24/9/2019,225
25/9/2019,222.17
26/9/2019,215.48
27/9/2019,215.26
30/9/2019,217.32
1/10/2019,217.21
2/10/2019,216.75
3/10/2019,215.36
4/10/2019,219.8
7/10/2019,221.24
8/10/2019,220.11
9/10/2019,222.08
10/10/2019,223.73
11/10/2019,222.07
14/10/2019,220.59
15/10/2019,238.59
16/10/2019,236.99
17/10/2019,243.67
18/10/2019,245.34
21/10/2019,243.92
22/10/2019,249.48
23/10/2019,247.8
24/10/2019,244.51
25/10/2019,244.91
28/10/2019,247.05
29/10/2019,252.29
30/10/2019,254.8
31/10/2019,252.7
1/11/2019,252.21
4/11/2019,251.25
5/11/2019,250.3
6/11/2019,250.52
7/11/2019,256.46
8/11/2019,256.97
11/11/2019,254.09
12/11/2019,255.25
13/11/2019,253.57
14/11/2019,255.83
15/11/2019,269.4
18/11/2019,272.93
19/11/2019,274.23
20/11/2019,275.56
21/11/2019,276.55
22/11/2019,276.84
25/11/2019,282.67
26/11/2019,281.4
27/11/2019,280.67
29/11/2019,279.87
2/12/2019,279.66
3/12/2019,276.9
4/12/2019,279.32
5/12/2019,282
6/12/2019,280.19
9/12/2019,277.54
10/12/2019,279.52
11/12/2019,280.5
12/12/2019,283.61
13/12/2019,285.48
16/12/2019,292.03
17/12/2019,290.47
18/12/2019,292.9
19/12/2019,294.62
20/12/2019,292.59
23/12/2019,295.09
24/12/2019,294.54
26/12/2019,295.65
27/12/2019,295.97
30/12/2019,293.85
31/12/2019,293.98
2/1/2020,292.5
3/1/2020,289.54
6/1/2020,291.55
7/1/2020,289.79
8/1/2020,295.9
9/1/2020,294.22
10/1/2020,295.13
13/1/2020,285.85
14/1/2020,288.24
15/1/2020,296.41
16/1/2020,300.74
17/1/2020,298.47
21/1/2020,300.53
22/1/2020,300.59
23/1/2020,299.46
24/1/2020,292.81
27/1/2020,284.09
28/1/2020,285.87
29/1/2020,282.9
30/1/2020,280.98
31/1/2020,272.45
3/2/2020,274.02
4/2/2020,280.84
5/2/2020,295.73
6/2/2020,292.46
7/2/2020,289.22
10/2/2020,287.03
11/2/2020,290.79
12/2/2020,303.48
13/2/2020,302.2
14/2/2020,298.78
18/2/2020,302.14
19/2/2020,305.31
20/2/2020,302.13
21/2/2020,301.43
24/2/2020,277.79
25/2/2020,263.39
26/2/2020,263
27/2/2020,253.92
28/2/2020,254.96
2/3/2020,273.11
3/3/2020,261.4
4/3/2020,289.42
5/3/2020,282.96
6/3/2020,283.87
9/3/2020,273.44
10/3/2020,280
11/3/2020,277.78
12/3/2020,250.41
13/3/2020,272.04
16/3/2020,225.04
17/3/2020,244.22
18/3/2020,217.06
19/3/2020,219.8
20/3/2020,206.59
23/3/2020,194.86
24/3/2020,219.8
25/3/2020,234.49
26/3/2020,255.39
27/3/2020,242.45
30/3/2020,251.28
31/3/2020,249.38
1/4/2020,237.32
2/4/2020,240.44
3/4/2020,229.49
6/4/2020,248.34
7/4/2020,248.04
8/4/2020,267.83
9/4/2020,264.13
13/4/2020,263.51
14/4/2020,270.5
15/4/2020,281.68
16/4/2020,298.43
17/4/2020,290.56
20/4/2020,282.14
21/4/2020,274.19
22/4/2020,277.02
23/4/2020,285.33
24/4/2020,291.29
27/4/2020,293.98
28/4/2020,288.36
29/4/2020,287.65
30/4/2020,292.47
1/5/2020,284.51
4/5/2020,287.54
5/5/2020,293.04
6/5/2020,288.77
7/5/2020,285
8/5/2020,287
11/5/2020,288.69
12/5/2020,287.7
13/5/2020,278
14/5/2020,290.61
15/5/2020,290.96
18/5/2020,293.36
19/5/2020,289.05
20/5/2020,287.99
21/5/2020,286.91
22/5/2020,289.94
26/5/2020,294.89
27/5/2020,303.77
28/5/2020,303.97
29/5/2020,304.85
1/6/2020,305.93
2/6/2020,306.31
3/6/2020,305.35
4/6/2020,298.08
5/6/2020,311.85
8/6/2020,309.48
9/6/2020,309.21
10/6/2020,305.75
11/6/2020,283.73
12/6/2020,285.15
15/6/2020,286.28
16/6/2020,293
17/6/2020,292.6
18/6/2020,291.48
19/6/2020,291.24
22/6/2020,292.67
23/6/2020,297.6
24/6/2020,289.18
25/6/2020,296.22
26/6/2020,286.88
29/6/2020,289.76
30/6/2020,294.95
1/7/2020,297.73
2/7/2020,298.26
6/7/2020,302.81
7/7/2020,296.65
8/7/2020,298.36
9/7/2020,291.16
10/7/2020,291.23
13/7/2020,299.71
14/7/2020,308.52
15/7/2020,304.07
16/7/2020,307.15
